review_id,star_rating,helpful_votes,total_votes,vine,verified_purchase
R2V3V3QI4UXEN7,4,25,29,N,N
R168ZT8EAP3E1W,5,19,20,N,N
R2DYB75ZF0UPVH,5,30,31,N,N
R22LUQ8LLKZOUV,5,34,35,N,N
RNM8TKU85QNYG,5,57,60,N,N
RNL505ZJVID2K,5,48,50,N,N
R11SZR36NA2U04,4,27,28,N,N
R2KQIE3SHXWJYN,5,47,48,N,N
R31SJ6CJCGYEZ5,4,36,39,N,N
R38J2A4O6ALD7D,5,26,27,N,N
R21NIZ2971BIJH,5,45,50,N,N
R33JFXII9NEXCA,1,33,36,N,N
R3002TKJ6DSWN,5,20,20,N,N
R30B1HJYIIMPLD,4,40,40,N,N
R17K7D9UL8U3PX,5,23,23,N,N
R6E9R45F0ZORB,5,22,26,N,N
R3PXTHS3729MCY,5,11,20,N,N
R1OQXHXA3WLX04,2,20,22,N,Y
RMDQE73HWU9MJ,3,49,51,N,N
R143NK302I71RP,2,103,106,N,Y
R28E1EYRXNH17S,1,24,25,N,Y
R2M1KATO3MDS92,5,21,21,N,N
R1KEF7ODM7NP6L,5,26,28,N,N
R2ZTDXEP8YCYVN,2,42,44,N,N
R1KZIIJLLTUXLN,5,38,42,N,N
R2XAG6GK7C878O,1,20,22,N,N
R1CE0HHQCF3CTN,1,27,36,N,N
RG2V0O5EHA2D5,5,72,72,N,N
R26M029SUNCYH5,5,61,69,N,N
R11DW78R0C05HF,5,15,21,N,N
R32L27IZSJVHL1,5,22,22,N,N
R3M6VQE39SWF,3,11,21,N,N
R2HAJPI0SLQSOE,5,22,23,N,Y
R5OG451QDN9AZ,4,26,27,N,N
R3KJT4SDM7MUPF,5,31,32,N,N
R3FB7QCSXFKM2F,1,20,21,N,N
R3RHCGGN71MRS5,2,21,23,N,N
R306Q1LQ92XIKE,4,32,38,N,N
R3NWOLLTLNG6OY,4,27,28,N,N
R36I1D3VYH0MP,5,42,42,N,N
R31TPVBAOKM1RZ,4,102,106,N,N
R3RB0ORQBTUFUI,1,36,49,N,N
R3DIOVCQHF26S2,5,20,21,N,Y
R13AD2HZ9SQHNJ,5,35,42,N,N
R1VQ3YQS4KBWVW,5,30,30,N,N
R1PCY0YSCJI0H4,5,39,39,N,N
REK3RHD0QZZYW,5,30,30,N,N
R1SY8JHU1NP9OQ,5,19,20,N,Y
R35EKCDEVEHE61,4,38,39,N,N
R1T7IFUDM4BZ5K,1,35,37,N,N
RF90DA6BM8RYF,3,26,33,N,N
R21WW4793VH82C,4,34,38,N,N
R6149HWMAIGYZ,5,25,25,N,N
R3J7G3WTKUJO1I,5,14,27,N,N
RW9LU79OL841E,1,43,43,N,N
R6SG048Q7NOG5,5,42,42,N,N
R1KINTZYM3K17L,4,86,86,N,N
R32C7WFF92NRHU,5,31,32,N,N
R1K457QF73XOT3,1,27,31,N,N
R15BQ1GU4HNP9D,5,29,29,N,N
RTASOK8659ZRE,1,28,33,N,N
RW9BMK694Z5LD,4,68,73,N,N
RO1728I609543,4,34,36,N,N
R2FUHQDD80UH20,5,130,131,N,N
R1ZLODPN2AHEZN,1,29,51,N,N
R1J88DIG9J9Z3D,5,251,255,N,N
R1B6ZTHSRUM51M,5,133,136,N,N
R187KK1O08693L,1,19,21,N,Y
R31BTVOE7M6G2Z,1,22,23,N,N
R3A00ED26TMAYT,4,27,29,N,N
RRKPSI7SW18KX,5,24,24,N,N
R1S7KI1LXIFOI,4,35,41,N,N
R2ROX4JL9ZQLC9,4,15,21,N,N
R1NJ0RYKOXIHI5,1,37,43,N,N
R12KHAT9EONSP3,5,21,21,N,Y
R317GACWUR5BYL,2,62,75,N,Y
R23C2P6T97BG7I,1,15,21,N,N
RF7PDJ8H6NXT6,1,25,25,N,N
RF4UPG7MYA2Y5,1,16,20,N,N
R14E9246C1MNOR,5,24,25,N,N
R12FM7NS8GVPXE,3,20,22,N,N
R3D4KUQ61N5Y3R,5,212,227,N,N
RRW8YT3NDYSLF,1,21,21,N,N
R1DXDHPPVF4CBM,4,24,24,N,N
R1MS69PTGN9I95,5,54,55,N,N
R1DDOA7AEO62VF,5,57,62,N,N
RSZWMMHDZV4KK,5,83,86,N,N
R3H9ICI5B586FD,4,23,23,N,N
RU3E8C3L2MNPL,5,89,91,N,N
R5T8YUQTGBH7X,2,225,230,N,Y
RXEE2BBABWME8,1,17,20,N,N
RECP8QEHNAJKV,5,27,30,N,Y
R3NVJQYYIRRLAT,5,51,54,N,N
R2DNH72242WDK6,4,23,23,N,N
R35J86206TKD7,5,21,21,N,N
R21Y504TLX82R4,1,33,62,N,N
R10SHA96QV05ZG,1,30,31,N,Y
R20KMEF41VPGTL,5,59,64,N,Y
R2HJMJN2GW0912,5,21,22,N,N
R2P1NC6JJE4DUU,1,21,22,N,N
R1B9KGHBMTDF7A,2,18,22,N,N
RS2M7DU97EB91,1,21,28,N,N
RUJ2OBCHXM1Y7,5,28,29,N,N
R3MFHNQ1J7L3F7,5,180,182,N,N
R3RUONKWP33NB5,3,38,44,N,N
R1MQ98IZUEGUD9,5,34,36,N,N
R3W51ZMVZHAROB,5,19,20,N,N
R237JCW7AEZ8EK,4,57,62,N,N
R260QPQ19250M2,4,36,36,N,N
R2B8NMFPQ4J5VK,5,32,36,N,N
R1MEDDJ08KPTWZ,5,107,111,N,N
R12IUPGPJ6E465,1,18,20,N,N
R1XA1UWZTAMNCG,5,21,23,N,N
RXMIAT1Z0DT4Y,3,29,30,N,N
RI1M2VA0F85IC,5,106,107,N,N
R2MKYTUBOIYXQ9,2,15,27,N,N
R3NDK6V3R0FJRL,1,47,48,N,N
R2HS8MS26ZK0H3,5,21,22,N,N
R32CZPRUHVCTOP,1,27,32,N,N
R3MDSKKFBM0UNJ,5,23,24,N,N
R3MUI0HSATDKD0,1,50,51,N,N
R27TIZJVFGXQ03,2,13,20,N,N
R1SQOQ7K0CAGOH,1,26,27,N,N
R1V4ZV4HD74GRX,5,116,117,N,N
R26CI5CQ0MZYUV,5,20,21,N,N
R354S8L1ZASYDS,5,29,30,N,Y
R3JXW8BWYPENCM,4,28,30,N,N
R29DI8FD1TWVE1,2,29,36,N,N
RW4NQZAJWHPPP,5,30,30,N,Y
R3E4F8WRDWKZDC,3,24,27,N,N
R2C87P0C4DYZ29,5,80,80,N,N
R34W4REO7YF392,2,32,32,N,N
R28ASGKZ13O25P,4,40,40,N,N
R2RMOIJU77VV0M,1,19,20,N,N
R4VUZ3O9J6UP6,3,21,21,N,N
R3SA4206DBGZMF,5,170,179,N,N
R3ESO9J34QW6AK,1,20,20,N,N
R1CN48WJOMBX1I,1,26,26,N,N
R1FF9FW3FWG5X2,5,19,21,N,N
R1N4577FBKW9Y1,5,242,244,N,Y
R2P820RAYFA0WJ,5,56,60,N,N
R2WNQOT05H4I12,1,29,29,N,N
R2KVT6DDL2THZ8,5,23,24,N,N
RVXREBD3DN3Q3,2,18,25,N,N
R2KTKDN1SIR8W3,1,34,36,N,N
R3MUAZX8BLQRVU,5,298,307,N,N
RYKJH9Z85LFN9,5,151,159,N,N
RN81SZRH8MO34,5,31,31,N,N
R1WQDHTN0Y7X07,3,175,177,N,N
R1APQMA69TDG4F,1,32,32,N,N
R2TAI9MW691AJS,5,23,24,N,N
R32YLQVD6HIV0L,5,21,21,N,N
R29TQDNJEV8DLP,2,23,23,N,N
R1P9SFGFG67XYX,2,55,70,N,N
R3ABW4X7PESJL0,5,19,24,N,N
R1C00WGVBQWHMM,1,31,33,N,N
R3FGMSRBDW188M,5,50,50,N,N
R2LNX24HLUCBGG,1,77,77,N,N
RA5G4USU26VBX,1,23,25,N,N
R1KF944TUM6HSK,4,20,20,N,N
RU8Q0EOH5EUT5,5,33,33,N,N
R33KPUA2D1Q6NW,5,82,88,N,N
R224O4GD0LU6N,5,26,27,N,N
R2H4NSX9S9DMLW,3,37,38,N,N
R112900GILS50Q,5,21,25,N,N
R3M09F8R1T0J8B,5,21,21,N,N
R2OQSIT6VOI87O,5,21,24,N,N
R222KZZZIR78E8,2,25,28,N,N
R24IJ6KRO2GCWN,1,83,98,N,N
RH1XVBDXKTEKC,1,18,21,N,N
RNEOIO8GDTF9U,1,25,25,N,N
R1DDP12SN5MO6C,3,56,58,N,N
R1DRM5SGN3UF6V,4,32,35,N,N
RL386SNOVHZJI,2,36,37,N,N
R2A4F9ZH8VOCHS,4,148,158,N,N
R21JJZ0JFN75GQ,4,32,32,N,N
R50OAAKFJVOH9,5,34,36,N,N
R1KEXFYVLJU87C,5,20,21,N,N
RYA3AJ5GYF6T7,1,76,85,N,N
R1V01S4CROFYG0,5,32,37,N,Y
R3MVG8C4WPOVZK,5,25,25,N,N
R33LKPYZA8GOC6,4,36,39,N,N
R2Z8WGMHAUEMIJ,1,12,23,N,N
R3VZG9X5XFQ87I,1,23,33,N,N
RQY6JCZRGJKR,1,51,53,N,N
R2FG0QEU8YDL5F,2,50,53,N,N
R9LYHDUIGYI15,1,51,64,N,N
R3CZWUP13G37CN,3,42,46,N,N
R2W0QCDZUCZPG4,5,41,43,N,N
R2SBNGQ85D4POQ,1,20,22,N,N
R24L61D4UT6OGP,5,14,22,N,N
R3Q5RDD8BWPXCI,5,80,82,N,N
R1G0FULCGBZY7D,1,42,44,N,N
RNJUM3R98L4HB,1,48,48,N,N
R304M58OVIJPND,5,21,21,N,N
RAKUFQAVHHVH3,1,24,24,N,N
R1JYWAQL0HD81P,5,19,21,N,N
R17A2TAV55RIXY,3,20,20,N,N
R1IYP1BRO933TR,1,70,71,N,N
R16UBZZVROLRE0,4,60,65,N,Y
R38YSBPI64ZS2H,3,27,29,N,N
RIPCI5HN8XB8J,5,24,24,N,N
RJIIR5N7I2SML,5,143,145,N,N
R3RQ93I6RKUO7V,5,116,116,N,N
R34VMDMLD7ZSOM,4,42,45,N,N
RL29VURCBIKF1,5,26,31,N,Y
RRLHRAJCWDSMI,1,39,42,N,N
R2LMZX1BN6Y3MS,1,19,34,N,N
R3DAYWJ67F9CUV,1,17,31,N,N
R2RKTZP5VKPE55,3,40,54,N,N
R1D7RC183SVEG9,5,56,57,N,N
R304I225WBCXT5,1,20,21,N,N
R2C5SZIT7SWQTY,1,26,26,N,N
R34512OGEN7YR,3,21,24,N,N
R182Z6W686X14X,2,20,26,N,N
R1TOQBY6XZK0OQ,2,12,24,N,N
R3JZBUXU74TS8A,1,27,29,N,N
R1P3Y8B7O60QP,4,29,42,N,N
R3O16Y4K0OK1L5,3,17,20,N,N
R2D58TDAV1MUDB,1,193,198,N,N
R3PDD0N3YBPQ9E,4,20,27,N,N
R1VOIUUYIYB9EA,4,30,31,N,N
RZ22FW077QISI,3,26,27,N,N
R24QSLGAJI1K79,5,55,56,N,N
R17HYXFD7W5FD,3,66,74,N,N
R1ZZ0M0F618AZO,1,21,24,N,N
R3HDT6IHVFD3P4,5,27,28,N,N
R7SH4IABTG4LU,4,41,49,N,N
R2I9J09H5MAJR6,3,26,28,N,N
R3ESTBQA29C33G,5,14,21,N,N
RONEA1Z6HL3R2,4,20,21,N,N
R12DKO8HXKXZCW,5,67,70,N,N
R12XIPU62UXSWS,1,21,21,N,N
R2TK9XGVTU88S2,5,19,21,N,N
R2OKDQ80MQQQ2,5,27,41,N,N
R1X25P3F1NWCT1,1,134,135,N,N
R2M55UWGSW17H,4,59,76,N,N
RJQ0ZSM0ANROY,1,18,25,N,N
R28MID8GV07ZWT,1,19,22,N,N
R3QQ9M0796NFCT,5,47,47,N,N
R1GMAOA6LT0RGB,1,37,38,N,N
R1533EFN7BJ5Q,4,37,37,N,N
R14YKEPLUULI1S,5,65,70,N,N
RFTBAASN4LCL8,5,12,21,N,N
RR9OJAZQHPBOL,1,27,34,N,N
R214C1OB3BURKO,4,47,50,N,N
R3UPO0HLXQPJCZ,5,27,29,N,N
R2YQ802VFV4Q44,4,21,22,N,N
R2Q9G39MAMW2P1,3,12,23,N,N
R242GWWHVYDT6X,2,30,35,N,N
R23ZJU1N243UL8,4,20,20,N,N
R2BOZ8B3IOK664,4,22,22,N,N
R2P9GQ23POURRP,1,26,26,N,N
R2WSAI9SEJF3TX,4,28,29,N,N
R2327X0ALK4YLU,5,97,100,N,Y
RFLCDQ4VNE7EW,5,20,20,N,N
R3QGEVT3Q913Z4,5,43,44,N,N
R1FJN98Z1RJLR0,5,30,35,N,N
R2ZW2M3HPC20EZ,1,17,24,N,N
R2P2YXPX8STTPB,1,43,43,N,N
R2OACWEZ2EK372,3,36,39,N,N
R2FIU8FM3KKZIK,1,28,29,N,N
R37R214TYLNCJB,4,29,34,N,N
R21T9HPVKF9TEW,3,55,58,N,N
R14Y38Y37726OB,5,57,59,N,Y
RVEB8VLYX2N4G,5,26,28,N,N
R3BGA1MXTANWJC,5,16,20,N,N
R13VTG00MXWD6D,3,268,273,N,N
ROJI28JNL3MKE,1,26,27,N,N
R1A28LTF0GKQ47,2,25,26,N,N
R3IJD9MMHXZ2XO,3,33,37,N,N
R3T9XZWDRNEO98,1,22,23,N,N
R3T1U5Z7XHP3MR,1,26,26,N,N
R1XK0MMGSE43FG,5,45,54,N,N
R1G0Z65FS20NX9,3,30,32,N,N
RXQR5LH0O7AXH,3,86,90,N,N
R13511A5QI2EQ9,1,21,34,N,N
RZ15KP1XBFU73,3,23,24,N,N
R26HM3MZAUQQPD,3,14,22,N,N
RS897FUZJE5LV,1,106,106,N,N
R1ZFGIOX7YOYH3,3,15,23,N,N
R3RHRZ85YNO5EP,1,26,26,N,N
R1PRS0NBL1JL55,1,20,22,N,N
R11TUZBRN8YC5C,1,19,22,N,N
R2KIW1LKC7JKDI,5,32,32,N,N
R1REV7C7N29FHM,5,27,28,N,N
R1WSGW1WSP4R9W,5,28,29,N,N
R1AHOCV4E19OBI,1,24,40,N,N
RIJOF403VDEJW,5,23,27,N,N
R17A0GMA94GVYV,5,36,37,N,Y
R3SGEKDP3IUCPO,5,22,24,N,N
R35XOLC210W1ZU,1,42,52,N,N
R3MW1QWLA8FYLQ,5,155,159,N,N
R1XTWQ1GQ2Q1KA,1,17,20,N,N
R3B6S662CN3V8E,5,21,24,N,N
RWKSQJH7WE455,3,22,22,N,N
R2COBQG9KY6R1Q,5,58,62,N,N
R15OYCTXBQYGTK,2,19,24,N,N
R2KLPACATT0TG9,5,28,28,N,N
R27RBC8Q6C3UY6,1,27,28,N,N
R2GCII1MFDL1HG,5,29,29,N,N
REVH4545IN263,3,66,82,N,N
R1I0SW6GZWBTL4,3,19,21,N,N
R3LIL9WK5T477L,1,28,34,N,N
R2U0QXFT50MPBB,5,20,20,N,N
R16R61HZN0UY16,5,21,21,N,N
R1FCBRH1VOVS24,1,73,75,N,Y
R1042P9KOPRCWF,5,23,31,N,N
R3SHUX2915GFAW,2,63,81,N,N
RNIKRQ7G9NZL4,5,28,29,N,N
R2VMDIVCYEZKWI,1,27,28,N,N
RCIXKH72IUFMO,3,14,23,N,N
R35O9CX5ONUR3Z,5,19,25,N,N
RYNMIF8HK33MN,1,19,20,N,N
RIGCZCKJ8Q0H8,5,205,211,N,N
R3FUYGK4VWH6Q0,5,184,189,N,N
R3D9DOZIGDBXOP,2,69,70,N,N
RHE2MHN158A3P,5,18,20,N,N
R18H3UJZ0HDRAH,1,48,49,N,N
R1XT16SVW6MPIV,1,47,67,N,Y
R2DGDJC30FIGGQ,1,53,53,N,N
R2JCKSNFTMVBYA,4,22,22,N,N
R20IEZXIV7ZXYZ,4,32,32,N,N
R21AGVV13MK9KT,3,41,45,N,N
R3AA50N7V3EFP4,5,20,26,N,N
R1TDDK6EP0L5IO,1,36,36,N,N
RBRUPYTS3Z2LQ,5,26,26,N,N
R14VZ5XQMKI2ZR,3,21,22,N,N
R3MQEZRGXO4U9V,5,60,60,N,N
R8SHZN4VKZHGA,1,21,21,N,N
R2PG6ODVOEGLFI,4,368,395,N,Y
R2TOLWYWV2F5MX,1,24,30,N,N
R2YQQFB14DG6ZO,5,34,38,N,N
R3GGNNI26OH25V,4,71,71,N,N
R3GMUEPP10BHQ3,4,24,25,N,N
R1PRVDEGTB27TO,5,344,352,N,N
R3E3W5IUUG4UDZ,4,20,20,N,N
R30LNXTX4HIO5Z,5,123,124,N,N
R217K8YTB9UHFR,5,23,25,N,N
R3RZGO4ETC7SIN,4,17,20,N,N
R3UAMF3TUZ6ZUW,2,44,44,N,N
R1USLY474W3C9U,5,20,22,N,N
R15PW24WI5V30O,4,52,56,N,N
R20E0YLCIKDSAC,5,21,22,N,N
RWZTXOPVLIQXR,4,75,78,N,N
R4BF832M2YPUY,4,31,32,N,N
R1ESYX6XLK5MUH,4,70,71,N,Y
RF9TJ5L3JHDDV,2,20,22,N,N
R2SDCR0XYICQP2,5,22,28,N,N
R3RWG8E6CDC5A7,5,19,21,N,N
R2T2P8KKJO7A8D,5,127,132,N,N
R3CR9SP2HMTDRN,2,16,20,N,N
R29CLMCORV8DXQ,1,29,30,N,N
R2TRAUXBGEXY53,5,22,23,N,N
R5510A8HUJ8AQ,5,95,113,N,N
R3GDUBGZG5I722,5,50,53,N,N
R3ID6EC5IB55S6,1,141,146,N,N
R31QDVW54E0992,1,30,34,N,N
R3KP3A0VTVV1XT,2,30,36,N,N
R2CR7ECZAE2JSH,4,27,27,N,N
R1CH1M1HQVN606,4,64,65,N,N
R1S1NC5LDYYA6T,5,31,32,N,N
R1JQH0KFEBHO7S,5,34,41,N,N
RH53L0B3RNW97,5,25,25,N,N
R2GBT0JS1SC21T,5,21,21,N,N
R109OJ8DOQHW0G,2,23,32,N,N
R392PPZ6G5PWEF,5,18,22,N,N
R1JL4R1FOPK74W,5,53,57,N,N
R1F93JU9FCQ4EQ,4,27,29,N,N
R32AJWP7XE21MK,3,16,23,N,N
R26GKDS1ONCZC3,5,35,35,N,N
RSXYLHGIHM8X2,2,23,24,N,N
R12WVWRPS5V0KH,5,72,72,N,N
R3IMJJWQ7RDYD,2,76,80,N,N
R11TD653HJYTFL,3,28,32,N,N
R32RWFTUDF7L3I,1,86,96,N,N
RRXDEB5WF02RR,1,75,82,N,N
RPZQMBDDM2BC8,5,21,22,N,N
R1W5V7ZDIGVUYG,3,21,21,N,N
R18LELOU6ZHB48,5,37,38,N,N
RWORO3Y8H4SC2,5,21,21,N,N
R373B9YXFGP25H,1,51,83,N,N
R2SSVBU6CMAXEI,4,19,20,N,N
R3F9RA76CP9VCS,4,41,43,N,N
R3NTI1ABDGWRY,1,27,27,N,N
R1AJ83ULOHL1SJ,2,31,35,N,N
R1SPDSTYK9K8L1,1,202,222,N,N
R1VROY7BU42O8O,3,22,23,N,N
RT22VTM438TRY,3,22,25,N,N
R39SR8QKCHX9YT,5,38,38,N,N
RH3ZGMBBM7PQJ,5,30,31,N,N
RQWZGTZ9PSOJI,5,31,31,N,N
R23LKDLTX5ST0Y,4,35,36,N,N
R3YSN6ZG3NECQ,3,34,36,N,N
R2KZWGKSLBL9YE,4,16,24,N,N
RYCRBG5BRX9KM,2,36,44,N,N
R1VRCKB59DSN1A,1,77,78,N,N
R1J9HA4LKZHWVX,5,20,21,N,N
R1XAORQEX67IU6,2,301,304,N,N
R36S1GF5CGMWT8,5,19,22,N,Y
R3OO1976VQDL0R,5,19,20,N,N
R2X2G84REDN4FO,2,31,40,N,N
RR5VQAD2HQ74E,5,38,42,N,N
R331IMH02R7OL2,4,142,150,N,N
R2LYO3RDFJ0VG2,2,19,23,N,N
R3LAZDQ4NGDYN5,4,40,42,N,N
R6K0GKGYXSO5L,5,21,21,N,N
R2Q90Y1F4DFQJY,5,22,23,N,N
R1XV1CM46C8TDC,1,73,83,N,N
R2NJSXW8T0HC7B,5,22,23,N,N
R91K4H7AFR98A,1,46,48,N,N
R2GCXJ22SSJWFY,5,37,38,N,N
R3QB1KWJWCW6GZ,1,25,25,N,N
ROC6BMOEO2IDL,4,16,20,N,N
R3LING5AJU732O,5,24,24,N,N
R1A0AYPK9H1FG0,4,44,45,N,N
R26H2KGQ2WMITZ,1,61,61,N,N
R1OPAHG0VOI0SK,1,24,24,N,N
RR23NXBALVXKA,5,136,141,N,N
R3TEWZJ0JE796M,4,16,20,N,N
R2UQG7LHWJD2OI,1,21,22,N,N
R2NHP2XUYOT11N,5,23,23,N,N
R2Z5I2YXZWK87U,5,29,30,N,N
R1SE41PIJAZ0DC,2,52,89,N,N
R2N2PG3RRNVPYP,4,42,43,N,N
R3IR0RZ7VXWGQ5,2,31,41,N,N
R6EMBV3ZK7KN6,5,33,34,N,N
R1G19XQMJ2KSR8,5,14,21,N,N
R2AL5511O61BIN,1,14,20,N,N
R1DXJSFFV2DGQQ,5,33,35,N,N
R1MGXEKIBHANM8,5,48,52,N,N
R2W9W83U7U0NJX,5,16,31,N,N
R30XTQZWC6EBLJ,4,18,20,N,N
R1HK634KERY4TT,4,24,27,N,N
RDE8SNCQUFDK,4,17,20,N,N
RZ45WSXFZ7CQG,3,26,41,N,N
R1PEF74KZGUCAQ,5,47,49,N,N
R1LRJRUZ4J4TJT,1,28,34,N,N
R1I7EFZTGHFK7R,5,22,39,N,N
R16Q35QSAM2AF8,2,51,60,N,N
R2M5GW33FS80YQ,1,63,63,N,N
R3SU4PTZEYRQTR,4,82,84,N,N
R18GPE8HX4JFJ8,5,61,68,N,N
R344VT1TRQZFQC,4,28,32,N,N
R3BB8NTG7OPUXJ,4,18,21,N,N
R3KUL4C24R461R,3,54,72,N,N
R3CWZW79RKCKQV,5,46,46,N,N
R3QFOQRT93OI8A,4,32,40,N,N
R1MA5O66TTUJ5D,3,22,24,N,N
R1M19AJA21454,2,25,31,N,N
RDUOND5F6E847,1,51,52,N,N
RZ81E1UTMLMS0,2,60,61,N,N
RUKNNQJOKTVMB,1,25,29,N,N
R2TI1NO54CM91R,5,21,24,N,N
R3LVYBE2B8TXL,3,32,34,N,N
R117QD57BDLDEM,5,24,24,N,N
R2AGQXJCUUP5L3,1,23,27,N,N
R3FRL5G14411XF,4,26,27,N,N
R3HDTR97EM99MD,5,37,46,N,N
RJA9OH38PAD2V,1,19,25,N,N
ROOFA1HAT5IOQ,1,15,21,N,N
R195K3ONSJS25X,1,22,22,N,N
R3PAKS29GASL22,3,35,37,N,N
RAZG45CMC9WM,4,52,60,N,N
R2YJQTJS3DZ5VJ,5,24,26,N,Y
R28HWRKOSH2XSJ,5,22,24,N,N
R15DKPGARFA3GH,1,20,20,N,N
R203782H8T01PT,2,46,46,N,N
R2VJ1JBOTSSH5T,5,276,281,N,N
RQX2P969PUNXJ,5,24,28,N,N
R12TK3TY6LOALS,4,30,33,N,N
R3DYILTODTRK92,4,21,23,N,N
R28POABXOKMD6B,2,25,29,N,N
RDRMCEYJKLKWE,5,61,62,N,N
R1BH9LUZSDZK1R,1,18,25,N,N
R2NK0XLYHFVQ4Q,2,36,39,N,N
RF3XLC1PZO354,4,33,36,N,N
R2BHXWT69DMS3Z,1,71,74,N,N
R1M69SY83OF6G1,5,20,20,N,N
R1CA7PGMV6VT8C,3,31,35,N,N
R1K9M31BYFXAHW,3,21,21,N,N
R3ICXRKFDTQYQP,1,14,21,N,N
RBH11OKAG1OX2,5,20,20,N,N
R3V6THUFWKG3Q4,3,608,638,N,N
R3SHMMURIFJLO2,3,53,62,N,N
R361X3JKYR6S8R,3,10,20,N,N
RKTAOUR75J481,5,35,38,N,N
R1CLT9RJ1IGV0R,4,35,36,N,N
R2H43JD4NYXK7T,5,50,51,N,N
R37LZW1VKG07UE,1,25,25,N,N
RWQO1I3XNLH6Q,5,46,49,N,N
R10R7TMT6DWHPL,5,23,24,N,N
R2VGJ6877U31,1,12,20,N,N
R3NCX5XA9711MC,5,20,20,N,N
R1L2ADV129EGXG,1,25,26,N,N
RB8IUVZ9WSXXI,1,28,29,N,N
R1WK24BMCN7IZV,5,153,159,N,N
R2X179L65SYDJ6,3,60,63,N,Y
R2EF1ITBJEI3C3,5,41,42,N,N
R9AMH9YNTD9F2,5,100,100,N,N
R2AK8WC1W4IFDI,1,20,26,N,N
RFG2MXYP57YS5,5,20,20,N,N
R31PZBMRZRX2QU,1,21,22,N,N
RQK8TU3YQDFR5,5,115,118,N,Y
RI1U3HKXZTIYX,5,37,37,N,N
R38HGNI8CTAEBG,4,42,42,N,N
R26EOE038IZUMN,5,23,27,N,N
RQUO03ZI9EGF,5,49,50,N,N
RPIYUJXL24TL,5,43,44,N,N
R37RTEMINSZA04,5,22,27,N,N
R2ICLIY1T22EM6,1,46,59,N,N
R18QDCO4XQB854,1,33,34,N,N
R1SC685WNYI826,1,30,31,N,N
R2G53AT4BGSVRV,4,27,27,N,N
R34MBBXH0B1IIV,5,22,23,N,N
R4OBAVTSUKH8Q,1,21,21,N,N
R377JY0FPSW4IZ,5,152,157,N,N
R1ZO9QJDO71L4R,5,21,21,N,N
R3JXBH0T5BUQD2,4,23,27,N,N
RNVE4DZEBDUT2,5,21,21,N,N
R1XY5E4ROH6D3K,2,19,24,N,N
R13EKPGXWUA9S1,1,23,23,N,N
R1YYFRCZDEKGXF,2,65,70,N,N
R126H1I3Z5ENCK,5,20,21,N,N
R5WO6AO0X44KZ,5,21,24,N,N
R1CTGR551S0I3J,5,110,115,N,N
REMWUPOGUE3W9,1,12,21,N,N
RJM6VJ278FHNI,5,61,62,N,N
RLBIKBHDT1PCX,1,52,53,N,N
R2QLTPHGT20OFF,5,53,62,N,N
R37APNAK5SX9UN,5,35,37,N,N
R29W9F85S3XDLO,5,34,34,N,N
RU7ICZ6R1KWSJ,5,369,375,N,N
R20BHQUSLT3S88,1,34,42,N,Y
R24TCHUZETD2EW,1,82,84,N,N
R1GNRFLM99QN3N,1,11,22,N,N
R1YB2A2O5O5DN9,2,65,79,N,N
R21I52KFJSM3FW,4,26,26,N,N
R6KIS382CDLE5,5,22,22,N,N
R1JGIY2MV63QGR,5,19,20,N,N
R20YL6OX6ATPFG,5,26,27,N,N
R1EOV6VZNR4N8J,5,43,43,N,N
RSFX8V6P601CJ,5,92,95,N,N
R2A67R4X23YJPM,3,92,95,N,N
R2IUD81WI8NTL5,4,23,26,N,N
RY8JE787Z08B9,5,25,25,N,N
R2HC5M28C7G52Z,5,20,20,N,N
R2QIW2O5WYJ4N4,1,45,57,N,N
R38XFZZ53YYEO6,5,181,199,N,N
R4RI4SFKD97MS,5,591,609,N,N
R1KQW1DPJJZH6S,5,57,57,N,N
R4WZ48VK7VSQR,1,55,58,N,N
R3BWP95SKUQ6IW,5,103,105,N,N
R29NNP1F0858PH,1,31,33,N,N
RVJQRD1MJDDW4,5,27,27,N,N
R379G9T42TSLEM,2,44,44,N,N
RVWH3ECZTIJEB,1,12,23,N,N
RS410U7DIRUJV,5,47,48,N,N
R3O6V8B24UPNUU,2,21,23,N,N
RIJ1JPFT7146S,4,104,106,N,N
R1KTLJ14ENCHY6,1,37,37,N,N
R238JQQUVDUYR7,1,67,70,N,N
R3S3HK5RZR1P5K,4,268,281,N,N
R2UZZZEZSYLYL3,1,25,34,N,N
R3DMPYOVWRNKQ0,2,23,25,N,N
R2RSMQCUWN9MXF,3,16,23,N,N
R4IFB2VNG3NV6,5,38,44,N,N
R1283Q1IJ5M8HC,5,24,26,N,N
R3M0ZFE69DM5YJ,1,33,35,N,N
R2DAAV8DLUT8P1,2,22,23,N,N
RFAEONO3CX534,1,27,27,N,N
R5FQ091Y9K7SB,5,50,50,N,N
RBFJ3TQGTYHE2,4,20,21,N,N
R3ML6DFAP6M0BZ,1,16,20,N,N
REJIMBR1RFDKF,1,62,63,N,Y
R2POBZ0CPC10UG,5,19,22,N,N
R3N7I9XNK3OVRA,4,145,175,N,Y
RHTPMU0TZXIZB,4,40,41,N,N
R25FMW38J1157C,5,19,20,N,N
R35KKW55WV1VOO,4,29,30,N,N
R3F6GT86C9DXBT,1,71,83,N,N
R60S5SL6GVI98,3,25,25,N,N
