review_id,helpful_votes,total_votes
R3IMJJWQ7RDYD,76,80
R11TD653HJYTFL,28,32
R32RWFTUDF7L3I,86,96
RRXDEB5WF02RR,75,82
RPZQMBDDM2BC8,21,22
R1W5V7ZDIGVUYG,21,21
R18LELOU6ZHB48,37,38
RWORO3Y8H4SC2,21,21
R373B9YXFGP25H,51,83
R16ELFPN163EMP,11,33
R2SSVBU6CMAXEI,19,20
R3F9RA76CP9VCS,41,43
R3NTI1ABDGWRY,27,27
R1AJ83ULOHL1SJ,31,35
R1SPDSTYK9K8L1,202,222
R1VROY7BU42O8O,22,23
RT22VTM438TRY,22,25
R39SR8QKCHX9YT,38,38
RH3ZGMBBM7PQJ,30,31
RQWZGTZ9PSOJI,31,31
R23LKDLTX5ST0Y,35,36
R3YSN6ZG3NECQ,34,36
R2KZWGKSLBL9YE,16,24
RYCRBG5BRX9KM,36,44
R2XFOMJTUJ5TAH,4,42
R1VRCKB59DSN1A,77,78
R1J9HA4LKZHWVX,20,21
R1XAORQEX67IU6,301,304
R36S1GF5CGMWT8,19,22
R3OO1976VQDL0R,19,20
R2X2G84REDN4FO,31,40
RR5VQAD2HQ74E,38,42
R331IMH02R7OL2,142,150
R2LYO3RDFJ0VG2,19,23
R3LAZDQ4NGDYN5,40,42
R6K0GKGYXSO5L,21,21
R27596PD6HI9ZR,8,37
R2Q90Y1F4DFQJY,22,23
R9CX9IECCYRJ1,2,33
R1XV1CM46C8TDC,73,83
R2NJSXW8T0HC7B,22,23
R91K4H7AFR98A,46,48
R3POCRIW0CYU3J,9,25
R2GCXJ22SSJWFY,37,38
R3QB1KWJWCW6GZ,25,25
ROC6BMOEO2IDL,16,20
R3LING5AJU732O,24,24
R1A0AYPK9H1FG0,44,45
R26H2KGQ2WMITZ,61,61
R1OPAHG0VOI0SK,24,24
RR23NXBALVXKA,136,141
R3TEWZJ0JE796M,16,20
R2UQG7LHWJD2OI,21,22
R2NHP2XUYOT11N,23,23
R2Z5I2YXZWK87U,29,30
R1SE41PIJAZ0DC,52,89
R2N2PG3RRNVPYP,42,43
R3IR0RZ7VXWGQ5,31,41
R6EMBV3ZK7KN6,33,34
RWZI9NT0EMZ99,9,21
R1G19XQMJ2KSR8,14,21
R2AL5511O61BIN,14,20
R1DXJSFFV2DGQQ,33,35
R1MGXEKIBHANM8,48,52
R2W9W83U7U0NJX,16,31
R30XTQZWC6EBLJ,18,20
R1HK634KERY4TT,24,27
RDE8SNCQUFDK,17,20
RZ45WSXFZ7CQG,26,41
R1PEF74KZGUCAQ,47,49
R1LRJRUZ4J4TJT,28,34
R1V85S7UF1BVHJ,19,111
R3VTUO90W1I1OR,8,54
R1I7EFZTGHFK7R,22,39
R16Q35QSAM2AF8,51,60
R2M5GW33FS80YQ,63,63
R3SU4PTZEYRQTR,82,84
R18GPE8HX4JFJ8,61,68
R344VT1TRQZFQC,28,32
R3BB8NTG7OPUXJ,18,21
R3KUL4C24R461R,54,72
R3CWZW79RKCKQV,46,46
R3QFOQRT93OI8A,32,40
R1MA5O66TTUJ5D,22,24
R1M19AJA21454,25,31
RDUOND5F6E847,51,52
RZ81E1UTMLMS0,60,61
RUKNNQJOKTVMB,25,29
R2TI1NO54CM91R,21,24
R3LVYBE2B8TXL,32,34
R117QD57BDLDEM,24,24
R3CAG4CYYBJSYF,5,26
R2AGQXJCUUP5L3,23,27
R3FRL5G14411XF,26,27
R3HDTR97EM99MD,37,46
RJA9OH38PAD2V,19,25
ROOFA1HAT5IOQ,15,21
R195K3ONSJS25X,22,22
R3PAKS29GASL22,35,37
RAZG45CMC9WM,52,60
R2YJQTJS3DZ5VJ,24,26
R28HWRKOSH2XSJ,22,24
R15DKPGARFA3GH,20,20
R203782H8T01PT,46,46
R2VJ1JBOTSSH5T,276,281
RQX2P969PUNXJ,24,28
R12TK3TY6LOALS,30,33
R3DYILTODTRK92,21,23
R28POABXOKMD6B,25,29
RGX01YEZX19RO,6,21
RDRMCEYJKLKWE,61,62
R1BH9LUZSDZK1R,18,25
RGOZ766WRX5KS,0,26
R2NK0XLYHFVQ4Q,36,39
RP34MPHRMQ2JT,7,23
RF3XLC1PZO354,33,36
R2BHXWT69DMS3Z,71,74
R1M69SY83OF6G1,20,20
R1CA7PGMV6VT8C,31,35
R1K9M31BYFXAHW,21,21
R3ICXRKFDTQYQP,14,21
RBH11OKAG1OX2,20,20
R3V6THUFWKG3Q4,608,638
R3SHMMURIFJLO2,53,62
R361X3JKYR6S8R,10,20
R1J365WJT4X8P4,3,24
RKTAOUR75J481,35,38
R1CLT9RJ1IGV0R,35,36
R1H7B1HLUEFER6,12,27
R2FV0E6EFIJI1P,0,31
R2H43JD4NYXK7T,50,51
R37LZW1VKG07UE,25,25
RWQO1I3XNLH6Q,46,49
R10R7TMT6DWHPL,23,24
R2VGJ6877U31,12,20
R3NCX5XA9711MC,20,20
R1L2ADV129EGXG,25,26
RB8IUVZ9WSXXI,28,29
R1WK24BMCN7IZV,153,159
RR1RR72EQZZ70,6,42
R2X179L65SYDJ6,60,63
R2EF1ITBJEI3C3,41,42
R9AMH9YNTD9F2,100,100
R2AK8WC1W4IFDI,20,26
RFG2MXYP57YS5,20,20
R31PZBMRZRX2QU,21,22
RQK8TU3YQDFR5,115,118
RI1U3HKXZTIYX,37,37
R38HGNI8CTAEBG,42,42
R26EOE038IZUMN,23,27
RQUO03ZI9EGF,49,50
R1G0WTMQYBW2SW,9,29
R3E0LA15PXM31N,8,22
RPIYUJXL24TL,43,44
R37RTEMINSZA04,22,27
R2ICLIY1T22EM6,46,59
R18QDCO4XQB854,33,34
R1SC685WNYI826,30,31
R2G53AT4BGSVRV,27,27
R21CQZRSW6K1QV,13,28
R34MBBXH0B1IIV,22,23
R4OBAVTSUKH8Q,21,21
R377JY0FPSW4IZ,152,157
R1ZO9QJDO71L4R,21,21
RCDUHH028NPSH,19,39
R3JXBH0T5BUQD2,23,27
RNVE4DZEBDUT2,21,21
R1XY5E4ROH6D3K,19,24
R13EKPGXWUA9S1,23,23
R1YYFRCZDEKGXF,65,70
RY7FJG7P0R6QZ,4,26
R126H1I3Z5ENCK,20,21
R5WO6AO0X44KZ,21,24
R1CTGR551S0I3J,110,115
REMWUPOGUE3W9,12,21
RJM6VJ278FHNI,61,62
RLBIKBHDT1PCX,52,53
R38LYEN8ZK1XIM,12,26
R2QLTPHGT20OFF,53,62
R37APNAK5SX9UN,35,37
R29W9F85S3XDLO,34,34
RU7ICZ6R1KWSJ,369,375
R3NFWV379MAG71,5,55
R20BHQUSLT3S88,34,42
R1AI5Z60YPQQCC,10,44
R24TCHUZETD2EW,82,84
R3AAVS24JOU58T,2,27
R1GNRFLM99QN3N,11,22
R1YB2A2O5O5DN9,65,79
R21I52KFJSM3FW,26,26
R6KIS382CDLE5,22,22
R1JGIY2MV63QGR,19,20
R20YL6OX6ATPFG,26,27
R1EOV6VZNR4N8J,43,43
RSFX8V6P601CJ,92,95
R2A67R4X23YJPM,92,95
R2IUD81WI8NTL5,23,26
RY8JE787Z08B9,25,25
R2HC5M28C7G52Z,20,20
R2QIW2O5WYJ4N4,45,57
R38XFZZ53YYEO6,181,199
R4RI4SFKD97MS,591,609
R1KQW1DPJJZH6S,57,57
R4WZ48VK7VSQR,55,58
R3BWP95SKUQ6IW,103,105
R29NNP1F0858PH,31,33
RVJQRD1MJDDW4,27,27
R379G9T42TSLEM,44,44
R30WGLTG0APE93,10,26
R21Z2EUDYXXPM,2,102
R1PNZF10EAO89A,11,36
R1CP3GZX8OHVRO,0,23
R2DKC1C5DK94NE,8,25
RVWH3ECZTIJEB,12,23
RS410U7DIRUJV,47,48
R3O6V8B24UPNUU,21,23
RIJ1JPFT7146S,104,106
R1KTLJ14ENCHY6,37,37
R238JQQUVDUYR7,67,70
R3S3HK5RZR1P5K,268,281
R2UZZZEZSYLYL3,25,34
R3DMPYOVWRNKQ0,23,25
R2RSMQCUWN9MXF,16,23
R4IFB2VNG3NV6,38,44
R1283Q1IJ5M8HC,24,26
R3M0ZFE69DM5YJ,33,35
R2DAAV8DLUT8P1,22,23
RFAEONO3CX534,27,27
R5FQ091Y9K7SB,50,50
RBFJ3TQGTYHE2,20,21
R3ML6DFAP6M0BZ,16,20
REJIMBR1RFDKF,62,63
R2POBZ0CPC10UG,19,22
R3N7I9XNK3OVRA,145,175
RHTPMU0TZXIZB,40,41
R25FMW38J1157C,19,20
R35KKW55WV1VOO,29,30
R3F6GT86C9DXBT,71,83
R60S5SL6GVI98,25,25
RK5CDKTCLX0R8,58,65
R394W0PFNW2PVQ,25,31
R2E4YD1T8SOKHN,31,32
R1M0Z7W6H0LBMH,59,62
R1ZN6ZIJL6TIQT,32,33
R5ZMS9WX14937,23,24
R1H6VDLT149Y24,20,21
RIYF8O2I6SIEX,39,39
R31IYT9N2U541T,82,82
R2158VZ3G0UGD5,59,60
R3GEW1XBLSBXA6,24,26
R3SDGO9X17VFF,12,28
R339ONGA17J96C,39,41
RJIRXUZ8OUL7D,86,95
RSAGXVHA45ZKK,19,25
R186YF2TJO36P3,36,36
RXQ9GK3J8JCSW,26,29
RWYLW6O3OJQ8D,17,23
R2S5OJQ8OT0WL4,20,21
R1QEVMTK768UI0,50,66
RS8K4RH8O38B5,29,29
R1D23KZ8J621P1,173,197
R2A0TIW3S3F5XZ,21,21
R2GW49KM9NYYKX,27,28
RM67JQBSK930W,22,22
R2YVC77NTCVJEM,20,29
RD0IF415TKW8N,76,83
R2T70Q5HCDNBRJ,101,109
RWHAC5IARYOS3,78,81
R1B3M6AW69T7SM,21,21
RGOQE5L7SFLHC,21,21
R2XRQEINHJ4H65,15,49
R1YACZN59OADF7,31,31
R15HNG3VEMX011,30,30
R25LKBTIMWTA3Z,50,50
R192SFBBLM4D78,5,46
R1DULFABQELLCB,32,32
R2T8AIUP9J52QP,10,22
R1IMIAHCGOZBIT,23,23
RYSQ1G17ORRRY,23,24
R3OLC22E6Z5TTO,99,107
RX4N3SUQDC08C,29,30
RBK03T1GAXU86,85,87
R39K2OETZ35OJ1,34,36
R3O6AB7LCLFS76,30,38
R1NMF55VTYBPKW,169,184
R2FG6GNQIT74R2,35,37
R2Z3MFTHCILKYO,21,22
R29HUVZ790IY9T,22,26
R2BA6LEZX1546,37,39
RU6NXT9LCJH9W,3,45
R3JBJMKBA7XTE6,62,69
R3NN6O948SUWE3,18,22
R1DF1DYQE2QUDW,24,25
R2MO3025C53K76,64,65
REUTAO6PUFFHV,31,31
R3U5KIXZNJE8X4,21,24
R3PDFCETFRII7E,25,29
R38YY0QQIPNMMB,19,25
R1F53RS8PL31RB,16,22
RC5SMKLAY6SSI,60,60
R3V1EEFFP14XC1,24,24
RI7ICGOEOPZSR,22,23
R3PRAP8N30AX29,126,134
RKA5XUXFQE0FY,9,30
R1KC7NN0HL6F68,51,56
R1IXWOGZ5HJRMR,16,26
R18L1RD6TBCEAQ,21,22
R1EV2KXPJ23XAD,29,29
R1NCZYWQEQEAVQ,25,26
RDS07FTEMOXAR,42,44
R3M9T8ZP10HXPB,42,42
R2GCPJGSH3NUMW,23,24
R1CDM5A6M7FEWB,24,24
R1A4YAA6SM0UBH,65,67
RSCCPGQ36OHWV,217,243
RQR228ACOSBQP,75,79
R2R2YAYX77LIH2,25,35
RRYDMDNSJDE5D,30,36
R3EAVNZRGI3171,326,334
R23ZMHHCP2DJ7X,80,82
RVNTS81P63EPP,26,28
R25QXU1DFWJ413,23,27
R1DTDEAXFP0AVB,21,25
R3Q0QTFVVVSW94,49,49
R3J59XLE56XKHE,41,56
R3AHLMU6N4AGO2,20,21
R222X4GS3259PO,22,22
RCQIWPSDXFTNS,130,157
R1IX7U4GBF3IB2,20,20
RZU64ZSBMGOJA,52,56
R16DTLJC7SU0BJ,11,23
RX9JLNQWZZO0Q,21,21
R3QIRAWA1LX6O8,25,25
R4IDV0MMA6SSA,19,21
R2FPOLM2856A66,28,34
R3NSKZO66CER4Q,29,31
RW1X1OVVC1EYQ,50,64
RB5OERP37HHHG,41,44
R2HCFYPVL1XRW5,20,24
R390FCSI0O9Z9J,27,28
R1N17F15XTB01A,51,51
R36H20KS08S36Z,109,121
R1UM1PZD0FQEYF,20,22
R12FSBG0D7RZSR,25,25
R3MES6TQVKQJ8T,16,20
R30I7YLXUUAY5F,47,48
R1KKIGBV0ACIFX,20,23
R1XORB3TMOWVY5,52,59
R1OI2F1EY9L5GZ,66,70
R2S9U67D24NZSN,45,46
R2I2E0HWM2X9L0,541,559
R1PJG0L7D29XIP,9,20
R3HUZZGZI6H7E0,24,37
RW3RRI5X8L5DF,33,33
RPW3N8GLF95L3,51,54
R1IP6CBQDSWHKL,31,34
R3SSVATYXV99KW,32,33
RIAZC1HLU8ISW,24,26
RC41YOBRIYHBJ,74,75
R1Z11THGM8DMNP,145,154
R2OK01A9C64GUN,16,22
R3ODGNO7Q0BSTF,30,31
R5CLON6EXG3NF,7,22
R3T0LX11BS2TJZ,39,42
RQ0JSE9V5YFJS,542,566
R1BU048UDTHJTZ,104,108
R1UNKC5IX2SISE,26,27
R1MO2MWJI7VA6Z,2,30
RPC3ZUFY6Q85Y,39,42
RWCUPZ9XT71A7,8,30
RVE7KYPSSR1Y3,176,178
R38IUZCL00N8H9,29,29
RXW4A70TEUDIY,30,31
R7MVXDW4JZTWW,3,20
R3EQXDC4151XIT,26,30
R1Q3IUGVJHEILJ,21,21
RL57NFTB6LO5Z,47,52
R3MMP27DYJY5HA,21,21
R34950OAG7YYOQ,33,34
R3E0ZX7WWSYAD7,65,65
R2JLR435XRC0TN,18,20
RQZB096Q52CBF,38,38
R321APE67HISHG,16,24
R1BNQTO146EPIJ,24,31
R2V4IRINBTLDW,57,58
R1G034DHSJ34PI,29,32
R1OAKV1WWZ50DH,7,21
R16CYTNH09Z1RN,8,20
R2VHOOANQNSSDA,97,103
R1YKZZ1QC4YP95,59,60
R37CM1KXJ2OCZJ,35,37
RO189WW7T9W8W,51,52
RIMHXTG2BT0Y8,22,22
R9P383UEJO0Q9,109,112
R1QXOP5MXJQE87,48,50
R3IMYP54RHIQ3H,24,24
R1FZLP7PV9B2WD,19,20
R3MIQSHJO66P2D,41,45
R158DTBT5GCUY,29,29
R3BQVR3HGRESXC,31,36
R7D723RVTSS4F,31,31
R1QOOLUZ02YK3D,39,47
R2TI2Y6OQ18XXB,71,72
R28365Y539K9RH,16,24
RPHWF0WWF3WXC,271,282
R2XRENOED1WSOJ,20,28
R3UH4Z0PL1QDCX,5,32
R1I8GX9JFYYM6A,20,20
R3PH0HV6SF8CSU,146,150
R3SHOEX12QZ1I,50,50
R39A4SHT1US55W,37,40
R35Z77OIPR2AIB,30,34
R1FF9I8QYCPCX0,43,45
R1ZBWJBI9TQMZ6,9,35
RM9GE73A4MGV4,30,30
R108HLT34NW5JF,47,47
RY3RCBA3U8TJ9,27,28
RNTNQ3JUZDMXZ,23,23
R22DWHNJ5U4A0J,22,24
R2F3PHQU5PB5SP,43,43
R2EJQ3I6L1UX13,39,39
R1U3IXDRVJWW3K,61,61
R1EPEFIA2KVC82,24,26
RH5IJ4PDHCY4R,37,40
R24T7IGQSH5J5P,24,26
R1N2HZRFPPS9OH,29,37
R3I6HUIBDXZ0DN,22,25
R2K2MTM4RA777L,49,49
R30AAFEIP3T6RH,63,63
R2CBDE6PETO86X,19,22
R13T9NQVI2CMM4,49,51
R1QLN6ITYIZXB0,52,58
R1SKVLD3FO349N,21,22
R3C6ZRGQE3DNPW,1,56
R35KQJK2QE1EPH,46,47
R2Y1PNSD2H4YUF,42,44
R1E541RO08Q0JD,32,34
R2O30X2URI7JT4,35,41
R2X3N9412S21KT,74,78
R1CGCI9GU37R1H,48,48
R3BNK1SB686R0Y,50,50
R2R92Q90OVJFVB,218,220
R30NL2V2K3AHE4,35,35
R3Q7UMNWV6G3VF,19,26
RQJTZQIGS4FWR,101,119
R383PS1I5L61CH,28,28
R2NNHU2ZTUV9WP,22,25
R1MLH92PT9N2PS,86,92
RSGIDNXZ7LRBJ,159,214
R229FD57KM2KDU,31,33
R13NLH4LDT30CY,32,36
R2FKRFUIVN6HXO,70,93
R37YX7OWGGQNKT,42,43
R2U3RWX67JAG2M,128,131
RR3179Y8VFQCJ,60,62
R35E5F6SVSO9A3,23,23
R2WFB9BSNLRK30,28,28
R2ITCM13WG1QOV,21,22
R32FBTRDZSBZG,62,81
R1MPNA1COE6IYS,42,42
R3U5S9D5NHHNSC,39,39
R2ANCSKW84S4N5,79,80
RPO72WF3VKV6S,72,72
RZWWK3OPOQWPN,27,27
R17C1JOGQ89Q36,24,35
R2HLH1GMPT7Z68,24,31
R2CTIDLYX1SZOE,29,30
R3KS87RI4QDQDY,2,44
R1TM1F0K4E1T0Q,24,24
R3030RQU67NL8Y,39,40
R20DZ56OOGEJ05,18,20
RBKIZTTICK6G7,22,25
R1O9NQX00Z962E,19,20
RMECFBDBH8B21,44,47
R25RS2A6HDOPTD,32,33
R2KU29WPU2GJSZ,61,62
R2M90HCKZIE1NU,86,86
R1ACVU5RM8KPOY,25,52
R3U5453AM4FTDW,36,37
R2UD94XSGPZ4A2,24,47
R3DM4I6LC184PQ,52,52
R93270K8PMJYH,35,37
RW45VGWZFY44G,28,31
RUAKH3KO3T9E2,17,20
R35UH828TY36X4,21,21
R34KH3W4STPQGX,14,24
R14A8VRRY37ALP,44,45
R2T3PMQZUWRJR8,19,23
R1XVSQ6DMANCTF,55,58
R31XLDCTRWMH27,30,30
R2DENFDRA4M7J,34,34
R3DWP2BUKIZM0S,42,43
R1S7FSPPXM0DZW,184,187
R5YNXBLOBQIQB,77,78
R240PTT97BEYNL,1,23
R21XT67IX18PT2,96,104
R3GEV3SI1PPYYD,26,26
R12MTWM4RRDNBT,82,84
R25HWJLGCGMRWQ,99,100
RSK5OYKW2UK9T,21,21
R1KGIKUUDR5VNW,44,49
R2NQOX8ZGGOA8O,21,22
RNMCA32HXVGXW,666,682
R2SRNPNDLLH1JL,18,20
R2YVHWGPPUPY1P,29,31
R18VGN0G3RVC6U,21,21
R1G8W8FYJSFVD6,31,32
R1OUKDYQXW0QXT,112,129
R1OSPFVIWDG1VY,130,136
RLK66SAS9S3BP,16,31
R3S3S80F4HJFL6,28,28
R22W72T32BNUOM,20,23
R3TK1FQGRWLTXR,26,27
R30B2PAZSSC7BZ,28,31
RUTK0UBT52Z5L,25,29
R1SGQJQRM3PQ7B,16,31
R30BVWE57FHVAU,1,31
R38IBJ9NLO1BXE,14,24
RKX5KBXFSDIBI,22,26
R22SJQZAPVZVB6,61,61
RYZWA1BCGJHRP,95,97
R3MIUCDZ49IKBC,49,51
R3CIOLHPRTK1VA,19,20
R1EHRIZMXPF1F7,20,22
R15P3NABRUAHSA,19,21
RD5F0R6V636H6,42,44
R180FF4NJZJDG1,28,28
R18NHOO49KO6CK,96,102
R99SOKNC4PG8D,33,33
RGN2UMMBW9V7M,32,34
R2I0PY1XLGXTN6,20,20
R2XX1ASNEGOWJ2,29,29
R3P79D7LVOXA7R,22,22
R3HBBB0U4FL609,30,30
R30SV61GLFM3TF,214,221
RY62EPX52J1PV,22,23
R3C9QJRVCH449T,38,39
R17ZXYVFED1ES4,48,51
R1XZUE98VSV6NO,28,30
R169Z9TCH6K8ZL,70,74
R31LNWBWOKVL8L,20,21
RPMQFJ4KYDH02,29,29
R1FQWXSC5GIMM6,38,38
R1S9QM4CKLEE2Y,229,235
R39R49BWHGOHUJ,41,41
R2EKZ7N0Z1A3FP,19,20
R3NLWHAYR9QNEQ,4,26
R1ST42RMU1ORHS,129,131
R16N6ZUGF99MF7,357,365
R4JM16U399HJC,66,69
R33FD58M8P94PA,41,42
R3TILEQ1A7775L,24,25
R3CMAAUJ8PXVKA,22,23
R3AB1O1R14NAZA,54,55
R2NMC0N5CP88BC,141,141
RT6CBBA6DJU7T,162,163
R3R5S9JYIKY0NP,12,97
R1N6KE65C0OR6B,27,27
R1XKEC4THMZQA6,19,20
RGQC0Q2UKYBD7,35,35
RABOTW8OT5662,19,21
R2ON50U1IGSZE8,324,335
R20SUJMGFFRS6,21,21
R2CIV80TJJGAD2,7,24
R15W6MXG9BULGD,21,22
R2OT2YBKD5E8X5,29,32
R1GY5HW0MEHTYV,34,34
R1IBFFY3VV2KUI,81,82
R27RHA8ST7MYGE,31,31
R2Q73TSN5W8W7R,23,23
RIJYBWBL0PVX,18,26
R2D41H78J9BWH0,21,21
R2BTQBYY6GF0VV,82,86
R3LJT26P4Q4UH4,31,31
R86L56VZZHNU6,28,32
R1MOEO3LX2U35G,7,25
R3M1TQYN7N1AS0,19,21
RCC00VJ3N015L,2,40
R2MYOIDZ178UNV,28,29
R1EZBHZ0DYRMG0,19,35
R2PTSFG496MLWV,17,20
R2YUM5EB9WPDUR,47,55
R1MNM2PO7M6B6C,38,40
R1OV72ZB4JX767,12,45
RKQA16E1DD27,33,53
R3DQTEO7GIMKGA,84,85
R1YR4H9DZSQFPB,31,45
R2AQ89XQ5AQDML,43,49
R378X89NG86IBB,18,20
RUUL58827YHZ5,170,176
R10FPSGFKAY3OO,32,33
R2OO2V3BR31RQ3,29,30
R26R7YIV1LCSX1,7,25
R1204V7GJD0D76,25,25
RX22VMXM038XT,69,70
R1ZG11KWZ9I4AF,138,144
R3C1BI0ZQS1IV4,19,21
R1VUVD3P0H8M13,22,26
RPTNPTLB2HNAP,71,84
R333K553SAEWQO,21,21
RN3VMRMWONMF2,16,26
R38N5AQPYXZO3E,58,61
R1LF51I2KC9MV5,13,30
R5VSWRKQ47ZZW,22,25
R38ZPSNPLRIXIL,16,21
R30SRX6UJJJY15,54,54
R1SOCIJ0RY6PTN,22,25
RZSWIFTT38VTS,21,23
R43G5Q1GT5QD3,22,27
R2TS7TDZQJK78B,41,44
R7JXBD7KKJ1T3,24,95
R96AWP8DBB55U,84,86
R36DEWIK9TCXIG,94,105
R2U2YJ2O8TM687,21,21
R1YQPQJJ9KFN8T,24,24
RB342K6IKLMEX,27,27
R10N5BJZA09791,29,29
R7ODUFSBKFL9,24,25
R2EUCUHLG74YNM,28,34
R1FZ7VD8BXU7U4,16,24
R1SZMNI2KMOCZV,104,112
RMZC0B4B8EUOL,13,25
R3D9MO9U7V0C84,33,34
R22KDK25EOJ65S,24,28
R3FPSBABBDYGE5,23,30
R3GXVQDFI7HB7I,18,33
R3IJ26TD6PGB4O,20,21
RQNHSSCGLDILO,105,107
R23VACDPBMQSOV,23,23
RT90PWROKEMO7,6,22
R8QBW6NBXDZEH,24,27
RPRODIU6XOM5A,23,24
R1S7ZH97FJERVQ,23,23
R1AMFX37R16F8A,107,118
R179YSETQDF54N,30,33
R376ECO0LYODVS,13,20
R18RQL0AJNRHCZ,74,75
RGDEP5YXP98BP,29,31
R3VW4HGFRUJH3G,184,203
RJMFMKMYUGVBG,18,22
R3TE1GULIWXQXC,60,95
R1JODAWWBJLA3S,18,22
R3J11B6QMD1YBF,21,24
R3MKKOX8117E3W,40,41
R1ED4UQ0HW3UT6,27,27
R36UW1NTI20MB5,22,28
R7SHJSQC07TYT,36,41
R3J7TDKOXT2NR1,31,35
R2XBJJ3LS9980Q,16,21
R2B26ZQMGZKT21,7,42
R2H3FF7T3QL20E,27,31
RZXWCUHHS8DU8,517,538
R1MWYG1TYZB8X,27,31
R2RA7RPWCHD2KV,12,30
R1819WNZJ07IIY,86,114
RD1PZG2PXILUQ,19,21
R2EEOLRWUBML05,19,20
R2OTQT8ZVOMN6Y,20,22
R16I3TATXTMHJQ,160,168
R1TBFOHML1IKP7,39,43
R3PQLOCGOL37JA,72,74
RE5618LQ8XCNV,41,41
R370FD1V5YVSI9,35,43
R3DDWOSUCJWVGJ,11,23
R4Q541L6G82L8,22,26
RNTCJOFQ6CFQN,22,36
R3RF0D3P3K03B3,52,56
R2705NB5HPM6PB,31,40
RGNN21RZNWVJ,34,34
RGFZRNGV99HB0,20,20
R2W1DWW03Q4KFS,23,24
RXP9CF1UTFRSU,92,94
R24G4VFFZ7QBA1,28,32
R3SU1PIJ4BIZH8,21,28
R3D3QV7KAVCLNI,28,28
R79OE5IRT7RCG,24,24
R3HLNL6U2235OI,38,42
R2OZZQIX0KTKWW,49,51
R19QMRS0XPZOIE,51,58
R2NF2OGQISS33H,67,78
R16BS35XEIMJWF,66,68
R1N5VN7UXXQ7Z4,32,32
R1YGKNIN5R2JJB,68,71
R3H14L04ZNC1SE,93,96
R2WNJ5CUFSLXFA,35,36
R1I73VVVEE48F2,56,56
R2DUI5RNWY02KO,25,28
R34PQF1FNKQ1YL,21,32
R10FY35PAMFBBC,20,48
R24O89DG8DKULJ,86,91
R36ELIG4XA7YMI,25,28
R1B1FK1QF7A6HF,21,21
R1YPDK902WHRHJ,23,24
R11E7B0ZAVMIQR,23,23
R2IVRGYWMGRV7U,30,31
R3QV8KCXIZ1RR,86,123
RCUXW9CIB2Y68,25,28
RQBGK6HF2UIFN,18,21
R1NMKVF5SZ1QXR,21,21
R3CBIV69ZNSLPJ,25,27
R19KJDX2MOTH57,20,20
R1PIYHIQJAGNHL,22,24
R1WGYRTCH6N849,34,36
RROLTGJPZIXUU,33,33
R2VL6PMPP94KXR,40,53
R1UB0AVYMT7W9W,18,23
R36L3M31NH1EPE,47,49
R3UVE8CQO0K9PU,25,25
R21GNRZ3ZWVTV5,81,82
R14VDCGTABIWGT,54,54
RFV4C2WIZ149P,35,36
R2TF2OKSJTC87W,39,42
R12CVGQM0K4BYF,71,74
R9H9V5Z148RG1,25,28
RPVOE53IE1SWH,23,24
R15FIKM6PGXIW8,20,23
R3J9CTSUJOEQMJ,45,45
RK84QGOTQN8KT,29,29
R2EHPRAGV7C11N,9,22
R3AV5LO16C1FAL,22,25
RUDK03KSIM17L,30,33
R1NRPRWDFLJV3H,32,32
R2PSRZL56XCTKC,13,25
R1P963HFPMN6JR,108,112
RI6PGFW6WW7JG,21,189
RWIP8KI5WJCKB,21,26
RFWI4TB045XFR,23,25
R2L9F4MDMD70NY,58,60
R30HOZORBEU3MT,17,24
R3TTFWTI2VWLII,21,23
R10PA7CDN3220A,5,22
R3KQ4RI1IO9LU5,20,20
R1Z2NKX5SAH8PL,28,29
R2N0FIVBGD64GA,37,38
RMXSPDSTB8G69,35,37
R38P4NV5UZNXO6,34,35
R2XDZKUU6UJC9G,19,20
R2U0LQU5OY19OB,16,57
R1USRN5MM9QUGH,128,139
R3HMJK6WB5XPH,85,87
RD4SYCIZ0MAL,51,60
R35ZILWMJHH3G1,38,48
R1I7DZ3ZFSB4N0,23,28
R3QB2KHNMD13XF,28,33
R2AGDMUPWOMMXX,7,25
R3P7HRDOWKGQ7M,11,21
R2G017JMIXDMWJ,19,22
R2CZL4Z4RC4IYE,71,77
R3R7OW42ISM6OS,23,30
R3R86ELT50V2L4,4,21
ROEC1T45YOOG,21,23
RC8DVQ6OF2KY8,19,22
R6KIC203K7EI5,18,21
R1OQSX43AN2HTX,5,21
R2G0X2QE1ZGFTV,94,101
R28OW4CJ767EQG,2,32
RXHFBWZZRQ74P,31,33
R3TVMOUU2Q9UPI,20,43
R3D8UQ7QYAGO09,24,25
R2MRT7ZQYPYOJE,53,60
ROWD7G9M752MQ,34,36
R3NMNI1PNMDRX9,28,29
R2DM0PAMTLIP0S,16,20
RNPXK0CP6H0O,42,43
RKLJN5YHBQBQJ,26,28
RDOR1S3GTYKC7,40,40
R1HBEWDSP81N36,27,27
R2M0FG4LUB2EJ0,30,37
R3VQ7O2CDULJ8I,82,83
R3KW2EXTK2JSL4,38,41
R2ZXXG1V1ERE7Y,1,24
R25BP7B1PBGUTN,22,22
R2BLNYT821RU9U,68,81
R1HVLRL37VL6AQ,29,29
R191XCCHR9S6M3,30,30
R2PX5OVGN7RVL8,109,116
R3588W5HQZCEPN,32,32
RM70P6PH7G1KG,37,40
